24Hours,Year,JulianDay,Time,Air Temp(¡É),RH(%),Wind Dir(Deg),Wind Spd<m/s),Gust(m/s),GustTime,Solar Rad(W/§³),Pressure(hPa),Visibility(km),Rain(mm)
100,2010,228,700,24.08,94.4,0,0,0,601,12.83,1010,12.67,0
100,2010,228,800,24.28,94.5,0,0,0,701,27.27,1011,12.66,0
100,2010,228,900,24.38,94.5,204.7,0.011,0.437,818,56.61,1011,12.66,0.4
100,2010,228,1000,25.28,93.4,275.7,18.18,1.5,949,339.5,1011,13.4,0
100,2010,228,1100,25.95,84.9,269.6,53.47,2,1004,184.2,1012,13.2,0.1
100,2010,228,1200,26.2,84.1,188.8,55.17,1.4,1155,233.3,1011,13.33,0
100,2010,228,1300,26.03,79,196.5,29.2,1.6,1210,187.2,1011,13.37,0
100,2010,228,1400,24.87,82.2,179.3,67.63,1.537,1347,68.25,1011,13.1,1.7
100,2010,228,1500,22.98,89.9,156.2,25.58,2,1444,74.7,1011,13.06,4.3
100,2010,228,1600,22.73,91.3,189.3,26.31,1.662,1521,50.19,1010,13.03,1.4
100,2010,228,1700,22.72,92.3,0,0,0,1601,88.8,1010,12.99,1.3
100,2010,228,1800,22.97,91.1,172,13.41,1.562,1737,65.69,1010,13.07,0
100,2010,228,1900,22.31,91.9,343,3.555,0.6,1809,14.81,1010,12.93,0.2
100,2010,228,2000,22.03,93.2,0,0,0,1901,0.688,1010,12.84,0.2
100,2010,228,2100,21.88,93.8,0,0,0,2001,0,1010,12.78,0
100,2010,228,2200,21.89,93.9,154.4,2,0.45,2156,0,1011,12.74,0
100,2010,228,2300,22.01,94,153.7,3.628,0.375,2224,0,1011,12.74,0
100,2010,228,2400,22.04,94.1,173.2,10.52,0.462,2350,0,1011,12.72,0
100,2010,229,100,22.08,94.2,0,0,0,1,0,1012,12.72,0
100,2010,229,200,21.96,94.4,305.5,2.635,0.65,133,0,1011,12.71,0
100,2010,229,300,21.89,94.5,0,0,0,201,0,1010,12.7,0
100,2010,229,400,21.8,94.5,0,0,0,301,0,1011,12.68,0
100,2010,229,500,21.73,94.6,0,0,0,401,0,1011,12.67,0
100,2010,229,600,21.73,94.7,0,0,0,501,0.148,1012,12.66,0
100,2010,229,700,21.89,94.8,0,0,0,601,13.85,1012,12.64,0
100,2010,229,800,22.02,94.7,0,0,0,701,63.28,1013,12.64,0
100,2010,229,900,22.67,94.2,20.83,23.08,0.275,853,166.7,1013,13.03,0
100,2010,229,1000,24.46,84.8,276.9,37.8,1.075,935,413,1013,13.4,0
100,2010,229,1100,25.69,79.8,298.5,37.09,2.25,1037,394.4,1013,13.36,0
100,2010,229,1200,27.19,73.5,314.9,60.5,2.312,1141,662.9,1012,13.29,0
100,2010,229,1300,28.49,66.11,302,69.87,1.675,1256,631.5,1012,13.25,0
100,2010,229,1400,29.2,64.54,334.3,63.05,2.225,1353,748,1012,13.22,0
100,2010,229,1500,29.54,63.99,319.9,50.04,1.637,1412,479.8,1012,13.21,0
100,2010,229,1600,30.6,58.87,294,38.22,1.525,1538,604.6,1011,13.17,0
100,2010,229,1700,30.76,59.52,341.3,26.22,1.125,1614,419.7,1011,13.16,0
100,2010,229,1800,30.01,64.47,33.42,19.2,0.6,1718,222.4,1011,13.16,0
100,2010,229,1900,27.49,74.5,61.27,2.023,0.475,1808,73.6,1012,12.92,0
100,2010,229,2000,25.97,78.6,0,0,0,1901,2.281,1012,12.82,0
100,2010,229,2100,25.39,79.3,0,0,0,2001,0,1013,12.77,0
100,2010,229,2200,25.24,78.8,100.8,8.07,0.625,2158,0,1013,12.75,0
100,2010,229,2300,25.49,82.7,74.7,8.4,0.387,2208,0,1014,12.73,0
100,2010,229,2400,24.78,89.3,185,69.31,2.687,2314,0,1014,12.71,1.5
100,2010,230,100,24.38,92.7,173.7,0.341,0.275,12,0,1014,12.71,0
100,2010,230,200,24.23,93.4,0,0,0,101,0,1014,12.7,0
100,2010,230,300,24.16,93.7,0,0,0,201,0,1014,12.7,0
100,2010,230,400,24.19,93.9,0,0,0,301,0,1015,12.69,0
100,2010,230,500,24.23,94,27.78,0.342,0.462,435,0,1015,12.68,0.3
100,2010,230,600,24.31,94.1,5.614,0.859,0.325,511,1.003,1015,12.68,0
100,2010,230,700,24.61,94.2,215.7,2.202,0.475,639,29.35,1016,12.68,3
100,2010,230,800,24.06,94.1,333.5,42.16,2.9,718,20.12,1017,12.68,0
100,2010,230,900,24.6,92.1,351.4,25.91,1.437,847,210.1,1016,12.71,0
100,2010,230,1000,26.66,84.6,343.3,52.05,1.762,932,467.7,1017,13.33,0
100,2010,230,1100,29.01,75.2,150.4,78.3,2.387,1034,633.8,1016,13.25,0
100,2010,230,1200,29.44,74.3,322.6,63.18,1.862,1131,466.5,1016,13.23,0
100,2010,230,1300,30.74,68.19,266.8,71.3,2.2,1256,766,1016,13.19,0
100,2010,230,1400,32,62.7,241.7,57.86,1.9,1348,736,1015,13.15,0
100,2010,230,1500,32.63,60.59,264.8,51.68,2.65,1426,821,1015,13.11,0
100,2010,230,1600,32.87,58.7,238.8,43.2,2.6,1504,720,1015,13.09,0
100,2010,230,1700,32.67,60.3,216.2,59.99,3.175,1632,533.5,1015,13.09,0
100,2010,230,1800,32.19,61.7,255.4,35.69,2.012,1717,284.7,1016,13.11,0
100,2010,230,1900,30.99,66.69,251.9,28.2,2.537,1834,111.9,1016,12.89,0
100,2010,230,2000,28.65,78.8,253.1,64.34,3.187,1950,10.5,1017,12.8,0
100,2010,230,2100,26.24,82,153.5,60.13,2.25,2012,0,1018,12.75,0.4
100,2010,230,2200,25.36,91.8,44.4,14.88,0.737,2111,0,1018,12.73,0
100,2010,230,2300,25.12,93,331.3,2.891,0.45,2225,0,1018,12.71,0
100,2010,230,2400,24.68,93.3,12.95,0.004,0.237,2337,0,1019,12.71,0
100,2010,231,100,24.6,93.4,0,0,0,1,0,1019,12.7,0
100,2010,231,200,24.49,93.6,0,0,0,101,0,1019,12.69,0
100,2010,231,300,24.43,93.8,0,0,0,201,0,1019,12.68,0
100,2010,231,400,24.37,94,0,0,0,301,0,1019,12.68,0
100,2010,231,500,24.28,94.1,0,0,0,401,0,1019,12.67,0
100,2010,231,600,24.27,94.2,0,0,0,501,1.399,1020,12.66,0
100,2010,231,700,24.64,94.3,0,0,0,601,55.49,1020,12.66,0
100,2010,231,800,25.72,93.7,0,0,0,701,150.2,1021,12.92,0
100,2010,231,900,27.44,84.9,244.3,26.19,1.537,840,329.3,1021,13.34,0
100,2010,231,1000,29.24,74.4,184.1,46.82,2.2,948,515.8,1021,13.26,0
100,2010,231,1100,30.25,68.48,187.3,40.15,2.35,1035,717,1021,13.2,0
100,2010,231,1200,30.8,64.71,202.5,54.05,3.437,1115,715,1021,13.17,0
100,2010,231,1300,31.65,57.57,214.4,45.15,2.975,1236,818,1020,13.15,0
100,2010,231,1400,32.62,52.41,216.7,46.53,2.537,1314,854,1020,13.13,0
100,2010,231,1500,33.35,50.93,294.2,67.08,2.025,1416,749,1019,13.09,0
100,2010,231,1600,34.04,50.29,113.1,19.74,1.312,1553,575.7,1019,13.07,0
100,2010,231,1700,34.03,52.78,14.96,3.226,0.525,1613,460.9,1019,13.05,0
100,2010,231,1800,33.64,57.82,74.5,0.007,0.512,1757,261.6,1018,13.06,0
100,2010,231,1900,30.58,69.1,128.4,11.51,0.712,1855,44.25,1018,12.83,0
100,2010,231,2000,29.8,71.1,129.4,16.64,0.987,1918,1.845,1019,12.77,0
100,2010,231,2100,29.12,74.7,138.9,4.901,0.262,2001,0,1019,12.75,0
100,2010,231,2200,27.95,81.4,0,0,0,2101,0,1019,12.73,0
100,2010,231,2300,27.81,83.3,47.16,4.271,0.65,2224,0,1019,12.73,0
100,2010,231,2400,27.06,84.2,0,0,0,2301,0,1020,12.71,0
100,2010,232,100,26.64,80.6,67.07,0.009,0.212,3,0,1021,12.7,0
100,2010,232,200,26.05,84.8,142.8,0.445,0.475,142,0,1021,12.69,0
100,2010,232,300,25.55,86.7,235.3,0.003,0.212,227,0,1020,12.68,0
100,2010,232,400,25.16,89.4,0,0,0,301,0,1020,12.67,0
100,2010,232,500,24.8,89.5,0,0,0,401,0,1020,12.66,0
100,2010,232,600,24.44,91.8,0,0,0,501,1.057,1020,12.66,0
100,2010,232,700,24.48,92.1,17.37,0.008,0.212,637,27.21,1020,12.66,0
100,2010,232,800,25.29,90.6,319.1,1.581,0.725,723,118.5,1020,12.66,0
100,2010,232,900,27.31,83.1,326.6,32.65,1.65,850,364.5,1020,13.32,0
100,2010,232,1000,28.9,77.5,351.8,58.92,1.512,920,396.3,1020,13.27,0
100,2010,232,1100,29.34,76.5,335.5,33.41,1.425,1031,350.4,1020,13.24,0
100,2010,232,1200,30.76,69.28,315.5,22.4,2.087,1117,864,1020,13.17,0
100,2010,232,1300,32.1,61.8,283.7,58.49,1.762,1213,878,1019,13.13,0
100,2010,232,1400,32.79,58.58,249.3,52.76,2.325,1339,713,1018,13.11,0
100,2010,232,1500,33.11,57.31,233.9,36.34,1.937,1445,656.8,1018,13.1,0
100,2010,232,1600,33.61,51.92,222.4,43.21,2.787,1514,636.8,1017,13.09,0
100,2010,232,1700,33.52,51.56,267.8,43.44,2.125,1619,462.1,1017,13.09,0
100,2010,232,1800,31.56,65.23,295.6,52.82,2.437,1755,154.4,1017,13.05,0
100,2010,232,1900,30.01,74,338.3,34.77,2.5,1857,72.9,1018,12.88,0
100,2010,232,2000,28.69,77.8,350.3,18.67,1.375,1903,2.093,1018,12.79,0
100,2010,232,2100,27.69,81.8,0,0,0,2001,0,1019,12.75,0
100,2010,232,2200,26.55,87.4,0,0,0,2101,0,1019,12.72,0
100,2010,232,2300,25.92,89.9,0,0,0,2201,0,1018,12.71,0
100,2010,232,2400,25.4,91.4,0,0,0,2301,0,1018,12.71,0
100,2010,233,100,25.15,92.6,0,0,0,1,0,1018,12.7,0
100,2010,233,200,24.89,93.1,0,0,0,101,0,1018,12.69,0
100,2010,233,300,24.54,93.5,0,0,0,201,0,1018,12.68,0
100,2010,233,400,24.43,93.7,0,0,0,301,0,1018,12.67,0
100,2010,233,500,24.37,94,0,0,0,401,0,1018,12.66,0
100,2010,233,600,24.1,94.2,0,0,0,501,0.574,1018,12.66,0
100,2010,233,700,24.38,94.4,0,0,0,601,17.2,1018,12.66,0
100,2010,233,800,24.65,94.4,227.3,2.385,0.262,759,82.3,1019,12.66,0
100,2010,233,900,25.3,93.9,247.4,2.83,0.587,857,196.4,1019,13.34,0
100,2010,233,1000,27.58,83.6,231.7,8.46,0.8,958,453.6,1018,13.3,0
100,2010,233,1100,30.2,65.91,199.3,49.02,1.725,1044,713,1018,13.2,0
100,2010,233,1200,30.72,64.18,331.1,44.28,2.287,1120,705,1018,13.16,0
100,2010,233,1300,31.39,59.88,270.6,71.3,2.637,1216,828,1017,13.15,0
100,2010,233,1400,32.37,56.34,202.1,39.1,2.637,1337,807,1017,13.13,0
100,2010,233,1500,32.73,56.18,271.9,37.41,2.537,1404,694.3,1016,13.11,0
100,2010,233,1600,33.17,54.56,225.4,39.82,2.45,1502,591.8,1016,13.09,0
100,2010,233,1700,32.6,58.62,281,23.11,1.975,1601,317.6,1016,13.09,0
100,2010,233,1800,32.12,62.44,252,16.26,1.525,1711,211.6,1016,13.11,0
100,2010,233,1900,31.01,68.94,256.1,10.94,1.15,1818,69.67,1016,12.86,0
100,2010,233,2000,28.83,77.3,316.6,10.09,0.625,1938,2.137,1016,12.78,0
100,2010,233,2100,27.74,82.3,67.93,0.009,0.237,2006,0,1017,12.75,0
100,2010,233,2200,26.7,86.5,0,0,0,2101,0,1016,12.73,0
100,2010,233,2300,26.09,89.3,0,0,0,2201,0,1016,12.71,0
100,2010,233,2400,25.64,91.1,0,0,0,2301,0,1016,12.71,0
100,2010,234,100,25.21,92.2,0,0,0,1,0,1016,12.69,0
100,2010,234,200,25.26,92.6,0,0,0,101,0,1015,12.69,0
100,2010,234,300,24.61,92.9,246.4,0.01,0.212,229,0,1015,12.68,0
100,2010,234,400,24.47,93.4,0,0,0,301,0,1015,12.67,0
100,2010,234,500,24.36,93.7,0,0,0,401,0,1016,12.66,0
100,2010,234,600,24.41,93.9,0,0,0,501,0.661,1016,12.66,0
100,2010,234,700,24.21,94.1,0,0,0,601,26.43,1016,12.65,0
100,2010,234,800,24.54,94.3,195,0.009,0.287,736,89,1016,12.66,0
100,2010,234,900,25.31,94.4,0,0,0,801,226.6,1016,13.31,0
100,2010,234,1000,28.54,83.2,0,0,0,901,447.2,1016,13.28,0
100,2010,234,1100,30.9,63.87,187.9,36.41,2.2,1100,696.1,1016,13.19,0
100,2010,234,1200,31.5,60.43,250.9,42.33,2.612,1151,764,1016,13.15,0
100,2010,234,1300,31.37,61.81,282.4,43.85,2.675,1247,655.2,1015,13.15,0
100,2010,234,1400,32.45,55.85,219.4,47.05,3.687,1345,685.4,1015,13.14,0
100,2010,234,1500,32.62,52.64,223.8,37.7,4.075,1418,685.7,1014,13.13,0
100,2010,234,1600,32.63,53.71,226.3,40.67,3.35,1523,541.9,1013,13.13,0
100,2010,234,1700,32.51,56.16,247.4,44.97,3.425,1606,426.9,1014,13.13,0
100,2010,234,1800,32.3,57.95,255.7,26.83,1.987,1704,273.2,1013,13.13,0
100,2010,234,1900,31.01,62.28,253.3,23.7,1.987,1802,66.44,1014,12.87,0
100,2010,234,2000,29.66,66.43,229.2,30.14,2.25,1914,0.674,1014,12.78,0
100,2010,234,2100,28.67,72.2,235.4,24.22,2.287,2015,0.003,1015,12.75,0
100,2010,234,2200,27.04,80.9,184.8,11.57,0.937,2119,0.003,1014,12.73,0
100,2010,234,2300,26.27,84.6,0,0,0,2201,0,1014,12.72,0
100,2010,234,2400,25.79,87.1,0,0,0,2301,0,1014,12.71,0
100,2010,235,100,25.54,88.5,177.1,0,0.25,47,0,1014,12.7,0
100,2010,235,200,25.71,87.8,32.52,8.4,1.175,141,0,1014,12.69,0
100,2010,235,300,25.55,89.6,177.9,17.09,1.637,207,0,1014,12.68,0
100,2010,235,400,25.25,90.3,169.3,10.19,0.475,304,0,1014,12.67,0
100,2010,235,500,25.09,92.1,187.1,15.37,1.087,441,0,1013,12.67,0
100,2010,235,600,25.07,92.7,0,0,0,501,0.903,1014,12.66,0
100,2010,235,700,25.33,92.4,0,0,0,601,30.88,1014,12.66,0
100,2010,235,800,26.51,86.2,184.6,35.12,2.287,743,129.3,1014,12.66,0
100,2010,235,900,27.94,78.8,202.5,30.5,2.587,856,330.3,1013,13.32,0
100,2010,235,1000,28.97,73.5,223.9,46.3,3.112,902,349.1,1014,13.28,0
100,2010,235,1100,28.11,76.3,221,44.75,3.562,1024,147,1015,13.28,0
100,2010,235,1200,28.33,75.3,212,42.08,2.912,1139,245,1014,13.3,0
100,2010,235,1300,28.39,76.2,198.5,41.21,2.437,1230,134.6,1014,13.18,0
100,2010,235,1400,28.97,75,197.2,38.85,2.337,1350,246.3,1014,13.29,0
100,2010,235,1500,28.75,76.3,230.9,47.82,2.737,1413,99,1013,12.95,0
100,2010,235,1600,28.05,77.8,237.8,41.29,3.387,1519,71,1013,12.83,0
100,2010,235,1700,27.62,78.5,197.8,37.62,2.475,1603,73,1013,12.92,0
100,2010,235,1800,26.93,82.6,196.9,54.45,2.037,1728,29.62,1013,12.81,0
100,2010,235,1900,26.32,85.8,233.6,61.1,2.6,1843,28.68,1013,12.77,0.1
100,2010,235,2000,25.92,87.5,197.2,12.94,1.512,1905,0.577,1013,12.75,0
100,2010,235,2100,25.34,89.6,0,0,0,2001,0.003,1014,12.73,0
100,2010,235,2200,25.3,88.6,0,0,0,2101,0.003,1014,12.72,0
100,2010,235,2300,24.68,90.9,160,8.64,1.1,2258,0.03,1014,12.71,0
100,2010,235,2400,24.79,91,265,14.97,0.775,2309,0.023,1014,12.7,0
100,2010,236,100,25,90.2,0,0,0,1,0.017,1014,12.68,1.2
100,2010,236,200,24.81,92.4,196.8,15.88,0.75,129,0,1014,12.67,4.1
100,2010,236,300,24.85,93.4,197.6,44.41,2.425,236,0,1014,12.66,10.5
100,2010,236,400,24.86,93.6,173.2,5.302,0.762,302,0,1014,12.64,0.7
100,2010,236,500,23.82,93.5,183.4,15.08,1.425,422,0,1014,12.65,2.5
100,2010,236,600,23.27,93.6,114.8,0.007,0.312,531,0.268,1014,12.65,1.2
100,2010,236,700,23.39,93.8,194,8.98,1.2,653,7.71,1014,12.65,1.5
100,2010,236,800,23.58,93.2,187.9,22.07,2.887,708,41.23,1015,12.65,0.4
100,2010,236,900,24.12,93.4,181.5,17.09,1.712,807,54.35,1015,12.68,3.8
100,2010,236,1000,24.95,93.3,181.2,6.168,0.337,948,167.1,1015,12.82,1.2
100,2010,236,1100,26.88,85.8,200.1,30.51,2.012,1036,433.4,1015,13.37,0
100,2010,236,1200,27.93,80.2,216.3,46.48,1.9,1152,402.2,1014,13.31,0
100,2010,236,1300,27.03,83.6,269.7,38.44,6.037,1218,272.6,1014,13.2,1
100,2010,236,1400,28.08,78.6,264,49.38,2.975,1357,424.9,1014,13.31,0
100,2010,236,1500,26.94,82.8,347.3,53.56,2.262,1413,280.4,1013,13.3,0
100,2010,236,1600,27.23,82.5,324.8,40.77,2.037,1504,309.9,1013,13.29,0
100,2010,236,1700,26.2,84.1,339.7,41.81,1.925,1650,156.9,1014,13.3,0
100,2010,236,1800,25.7,85.2,346.5,30.64,1.637,1739,122.3,1013,13.27,0
100,2010,236,1900,25.18,86.8,333.9,12.26,1.425,1811,27.35,1014,12.99,0
100,2010,236,2000,24.34,90.5,0,0,0,1901,0.533,1014,12.87,0
100,2010,236,2100,23.97,91.5,0,0,0,2001,0,1014,12.79,0
100,2010,236,2200,23.84,92.5,0,0,0,2101,0,1014,12.76,0
100,2010,236,2300,23.72,92.8,0,0,0,2201,0,1014,12.74,0
100,2010,236,2400,23.64,92.8,0,0,0,2301,0,1014,12.74,0
100,2010,237,100,23.53,93,0,0,0,1,0,1014,12.72,0
100,2010,237,200,23.32,93.4,0,0,0,101,0,1014,12.72,0
100,2010,237,300,23.19,93.8,0,0,0,201,0,1014,12.7,0
100,2010,237,400,23.09,94,0,0,0,301,0,1013,12.7,0
100,2010,237,500,23.17,94.2,0,0,0,401,0,1013,12.68,0
100,2010,237,600,23.06,94.2,0,0,0,501,0.564,1014,12.67,0
100,2010,237,700,23.11,94.3,0,0,0,601,41.52,1014,12.66,0
100,2010,237,800,23.69,94.2,0,0,0,701,118.6,1014,13.08,0
100,2010,237,900,24.81,91.8,0,0,0,801,187.5,1014,13.34,0
100,2010,237,1000,26.37,85.4,0,0,0,901,192.8,1014,13.36,0
100,2010,237,1100,26.67,82,150.6,30.17,1.637,1021,125.5,1014,13.09,0
100,2010,237,1200,26.1,84.2,164.3,30.9,2.037,1128,176.6,1014,13.04,0
100,2010,237,1300,27.57,77.1,173.5,44.6,2.587,1214,303.9,1013,13.33,0
100,2010,237,1400,27.84,76.9,181.7,31.22,1.387,1309,201,1013,13.31,0
100,2010,237,1500,27.83,79.4,308.7,6.109,0.837,1458,236,1012,13.31,0
100,2010,237,1600,27.11,81.9,306.9,57.26,2.062,1525,258.9,1013,13.3,0
100,2010,237,1700,26.78,82.3,318.8,49.63,1.712,1642,186.3,1013,13.31,0
100,2010,237,1800,26.28,85.5,53.73,22.26,0.85,1713,73.6,1013,13.05,0
100,2010,237,1900,25.46,88.1,130.5,11.64,1.387,1832,25.99,1013,12.9,0.1
100,2010,237,2000,24.71,85.5,155.8,19.71,1.275,1915,0.265,1013,12.81,0
100,2010,237,2100,24.17,86.6,143.8,12.54,1.875,2058,0,1014,12.77,0
100,2010,237,2200,24.18,83.2,150.8,29.37,1.112,2153,0,1014,12.75,0
100,2010,237,2300,23.8,82.6,151.6,5.013,0.387,2253,0,1013,12.74,0
100,2010,237,2400,23.42,86.5,91.8,0,0.225,2341,0,1013,12.72,0
100,2010,238,100,23.24,87.6,0,0,0,1,0,1014,12.72,0
100,2010,238,200,23.46,88.4,171,12.55,0.65,154,0,1013,12.7,0
100,2010,238,300,23.8,87.2,173.6,26.02,1.162,215,0,1013,12.7,0
100,2010,238,400,23.48,89.5,149.7,6.917,0.55,318,0,1013,12.61,0.6
100,2010,238,500,23.19,91.8,157.2,0.008,0.462,408,0,1013,12.59,0
100,2010,238,600,22.94,93,0,0,0,501,0.359,1013,12.59,0
100,2010,238,700,23.07,93.6,0,0,0,601,13.03,1014,12.59,2.7
100,2010,238,800,23.39,93.8,0,0,0,701,48.57,1014,12.6,0.8
100,2010,238,900,24.16,93,0,0,0,801,137.1,1014,12.78,0.1
100,2010,238,1000,24.79,90.9,347.6,0.003,0.25,953,187,1014,13.43,2.7
100,2010,238,1100,25.27,90.6,339.5,0.272,0.262,1055,168.3,1015,13.34,0
100,2010,238,1200,25.77,90.2,179.1,0.004,0.237,1152,151,1015,13.39,0.1
100,2010,238,1300,25.32,90.7,198.7,25.88,1.512,1228,76.1,1015,13.09,3.1
100,2010,238,1400,24.76,92.6,103.3,18.27,0.4,1344,33.09,1014,12.91,2.1
100,2010,238,1500,24.6,91.5,208,29.89,1.462,1447,87.8,1014,12.87,0.1
100,2010,238,1600,25.14,88.4,177,11.05,0.8,1559,210.5,1013,13.43,0
100,2010,238,1700,26.54,79.9,104.8,9.47,0.8,1603,336.6,1013,13.37,0
100,2010,238,1800,27.25,80,0,0,0,1701,195.9,1013,13.3,0
100,2010,238,1900,26.06,85.4,0,0,0,1801,54.52,1014,13.02,0
100,2010,238,2000,24.54,91.8,0,0,0,1901,0.245,1014,12.88,0
100,2010,238,2100,24.27,92.5,0,0,0,2001,0,1015,12.81,0
100,2010,238,2200,23.9,92.5,0,0,0,2101,0,1015,12.76,0
100,2010,238,2300,23.68,93.5,0,0,0,2201,0,1015,12.74,0
100,2010,238,2400,23.55,93.9,0,0,0,2301,0,1015,12.74,0
100,2010,239,100,23.28,94.1,0,0,0,1,0,1015,12.72,0
100,2010,239,200,23.19,94.2,0,0,0,101,0,1015,12.72,0
100,2010,239,300,22.78,94.3,0,0,0,201,0,1015,12.7,0
100,2010,239,400,22.54,94.5,0,0,0,301,0,1014,12.7,0
100,2010,239,500,22.21,94.6,0,0,0,401,0,1015,12.68,0
100,2010,239,600,22.05,94.7,0,0,0,501,0.537,1015,12.67,0
100,2010,239,700,22.21,94.8,0,0,0,601,25.22,1015,12.66,0
100,2010,239,800,23.05,94.6,0,0,0,701,120.4,1015,12.66,0
100,2010,239,900,25.82,86.6,0,0,0,801,354.3,1016,13.4,0
100,2010,239,1000,28.17,74.6,224.6,25.19,1.875,1000,515.5,1016,13.3,0
100,2010,239,1100,29.18,69.27,162.4,46.45,3.012,1032,626.4,1016,13.25,0
100,2010,239,1200,29.35,68.09,166.9,51.91,2.312,1121,472,1016,13.23,0
100,2010,239,1300,29.14,70.3,137.1,57.17,2.75,1254,439.7,1016,13.22,0
100,2010,239,1400,29.12,70.9,191.6,25.44,1.6,1302,304.2,1015,13.22,0
100,2010,239,1500,29.77,69.26,170.4,38.99,2.612,1443,412.9,1014,13.21,0
100,2010,239,1600,29.23,73,146,29.14,1.975,1501,250.2,1014,13.22,0
100,2010,239,1700,29.34,71.9,160.8,40.09,1.812,1628,248,1014,13.23,0
100,2010,239,1800,27.97,78.7,137.4,11.47,0.8,1705,98.6,1014,13.04,0
100,2010,239,1900,27.19,80.3,107.4,10.99,1.112,1851,25.52,1015,12.88,0
100,2010,239,2000,26.71,81.4,106.9,8.26,0.912,1904,0.188,1015,12.8,0
100,2010,239,2100,26.28,84.1,30.16,29.82,0.725,2035,0,1015,12.76,0
100,2010,239,2200,26.06,80.9,355.9,20.77,0.825,2125,0,1015,12.74,0
100,2010,239,2300,25.79,78.4,24.81,9.95,0.737,2300,0,1015,12.73,0
100,2010,239,2400,25.47,80.4,57.34,9.6,0.525,2301,0,1015,12.72,0
100,2010,240,100,25.1,84.1,0,0,0,1,0,1015,12.71,0
100,2010,240,200,25.28,83.5,312.5,51.5,1.187,132,0,1014,12.71,0
100,2010,240,300,25.57,81.2,323.7,28.73,1,223,0,1014,12.7,0
100,2010,240,400,25.56,80.7,356.8,56.12,1.55,335,0,1013,12.69,0
100,2010,240,500,25.59,79.9,1.292,43.93,1.425,422,0,1013,12.68,0
100,2010,240,600,25.34,81.3,319.6,45.28,1.237,554,0.866,1013,12.67,0
100,2010,240,700,25.87,78.3,169.1,76.4,1.387,643,15.82,1012,12.66,0
100,2010,240,800,26.41,76.1,188.7,84.6,3.125,724,61.01,1013,12.66,0
100,2010,240,900,26.52,75.9,331.3,75.2,2.1,824,72.1,1012,12.68,0
100,2010,240,1000,26.15,77.6,316.5,70.8,2.525,933,26.99,1011,12.71,0.8
100,2010,240,1100,24.91,85.6,301,65.02,1.837,1027,70.6,1010,12.69,2
100,2010,240,1200,26.48,80.6,292.3,60.93,2.4,1142,518.7,1010,13.38,0
100,2010,240,1300,28.62,70.3,194.5,56.05,4.1,1222,623.5,1009,13.32,0.1
100,2010,240,1400,28.26,71.1,168.8,56.53,3.15,1307,236.8,1010,13.08,0
100,2010,240,1500,25.95,81.5,148.3,48.09,3.487,1444,25.88,1010,12.9,3.4
100,2010,240,1600,26.26,83.8,218.5,60.39,3.45,1551,343.7,1009,12.9,0.1
100,2010,240,1700,27.68,77,149.5,46.92,3.487,1627,264.8,1010,13.36,0
100,2010,240,1800,28.03,75.2,150.5,52.74,2.837,1708,111.7,1010,13.05,0
100,2010,240,1900,27.49,75.6,151.8,38.94,2.612,1825,33.77,1010,12.9,0
100,2010,240,2000,27.22,76.3,149.7,43.03,2.912,1921,0.748,1011,12.81,0
100,2010,240,2100,26.52,80.5,171.7,35.47,1.5,2001,0,1012,12.77,0.1
100,2010,240,2200,25.53,86.7,240.3,24.97,0.7,2116,0,1012,12.75,0
100,2010,240,2300,25.76,85,0,0,0,2201,0,1012,12.73,0
100,2010,240,2400,25.74,84.1,0,0,0,2301,0,1012,12.71,0
100,2010,241,100,25.58,84.1,0,0,0,1,0,1012,12.7,0
100,2010,241,200,25.31,84.5,0,0,0,101,0,1012,12.69,0
100,2010,241,300,24.41,89.9,0,0,0,201,0,1011,12.68,0.3
100,2010,241,400,23.88,92.4,0,0,0,301,0,1011,12.67,0
100,2010,241,500,23.93,92.1,0,0,0,401,0,1011,12.66,0
100,2010,241,600,23.89,92.9,0,0,0,501,0.953,1011,12.65,0
100,2010,241,700,24.11,92.9,0,0,0,601,20.79,1011,12.65,0
100,2010,241,800,24.43,92.8,0,0,0,701,31.45,1011,12.65,0
100,2010,241,900,24.68,92.6,0,0,0,801,46.02,1010,12.66,0
100,2010,241,1000,25.14,92,313.2,6.693,1.387,954,157.6,1010,12.72,0
100,2010,241,1100,26.21,88,320.4,17.08,2.275,1100,242.6,1010,13.32,0.1
100,2010,241,1200,25.78,90.7,2.458,35.79,2.687,1107,101.1,1009,13.13,0.1
100,2010,241,1300,23.67,91.8,338.2,48.95,5.75,1228,17.97,1010,12.93,30.4
100,2010,241,1400,22.7,94,222,33.36,1.075,1355,111.3,1010,12.87,2.9
100,2010,241,1500,23.56,92.2,194.9,13.67,1.662,1446,271.2,1010,13.44,0
100,2010,241,1600,24.72,87.2,181,27.8,1.787,1511,234.9,1010,13.42,0.1
100,2010,241,1700,25.01,87.8,149,14.94,1.087,1627,113.8,1010,13.18,0
100,2010,241,1800,25.95,85.4,0,0,0,1701,144.7,1010,13.28,0
100,2010,241,1900,25.36,88.8,0,0,0,1801,44.98,1011,13,0
100,2010,241,2000,24.37,91,0,0,0,1901,0.439,1011,12.88,0
100,2010,241,2100,23.92,91.9,0,0,0,2001,0,1011,12.81,0
100,2010,241,2200,23.69,92.9,0,0,0,2101,0,1011,12.77,0
100,2010,241,2300,23.57,93.5,0,0,0,2201,0,1011,12.75,0
